Terô <extra_id_0> wëchòwaniô.	<extra_id_0> je szkólną fizycznégò <extra_id_1>
Schnitzelbank (znónô czãsto pòd pòzwą Hobelbank) – je to niemieckô spiéwnô <extra_id_0> jimprowizowónô, jaką spiéwô sã wskazëjącë na planszë (téż tôflë, kòle, szorëmie) rozmajité òbrôzczi.	<extra_id_0> wëliczónka (jigra), czãsto <extra_id_1>
Mòżna <extra_id_0> melodyjné, spiewné frazë, ale téż rëszné mùzyczné tematë.	<extra_id_0> na ni grac <extra_id_1>
Je to 1863 rok naszi erë (pò narodzenim Christusa), 863. rok drëdżégò tësąclecô, 63. rok XIX <extra_id_0> 7-égò dzesãcolecô XIX stolatégò.	<extra_id_0> stolatégò, 3. rok <extra_id_1>
Bliza ta je <extra_id_0> że ni mô wiôldżégò sygu.	<extra_id_0> jinô, przez to, <extra_id_1>
Pismiono <extra_id_0> sprôw).	<extra_id_0> dlô kaszëbsczich <extra_id_1>
Cenkô sycëna (Juncus <extra_id_0> to je wielelatnô roscëna z rodzëznë sycënowatëch (Juncaceae).	<extra_id_0> tenuis Willd.) - <extra_id_1>
"Cëż to są tatkù za bączi" <extra_id_0> spita.	<extra_id_0> - òna sã <extra_id_1>
Sztefan Wyszynsczi na swiat przëszedł 3 zélnika 1901 w Zuzeli nad Bùgiem jakò <extra_id_0> (òrganisty miejscowégò kòscoła) i Julianny Wyszyńsczich.	<extra_id_0> drëgie dzeckò Stanisława <extra_id_1>
We wespółczasny <extra_id_0> nôrzãdzôczu pòjedińczi lëczbë jistników chłopsczégò i dzecnégò ôrtu brëkòwóny je kùnôszk -ã.	<extra_id_0> lëteracczi kaszëbiznë w <extra_id_1>
To mòże jich zmëlëc, że to <extra_id_0> i òbùdzëc sã chùtczi w stëcznikù abò w gromicznikù.	<extra_id_0> je ju zymk <extra_id_1>
Òn <extra_id_0> SiO2.	<extra_id_0> mô chemiczny wzór <extra_id_1>
Ùrodzył <extra_id_0> 1901 w Zuzeli, pòlsczi dëchòwny, zwóny Prymasem Tësąclëca, primas Pòlsczi.	<extra_id_0> sã 3 zélnika <extra_id_1>
Przez taczé kòrzenie <extra_id_0> sã pnąc na przëmiôr na drzéwiãta.	<extra_id_0> ta roscëna mòże <extra_id_1>
Mòżna téż <extra_id_0> spòsobama (domôce browarzenie).	<extra_id_0> warzec piwo domôwama <extra_id_1>
Je to 1815 rok naszi erë (pò narodzenim Christusa), 815. rok <extra_id_0> rok XIX stolatégò, 5. rok 2-égò dzesãcolecô XIX stolatégò.	<extra_id_0> drëdżégò tësąclecô, 15. <extra_id_1>
Pożywienie <extra_id_0> Gdańsk : Muzeum Pomorskie, 1972, s. 10.	<extra_id_0> rybne Kaszubów Wdzydzkich, <extra_id_1>
Wiôlgòlëstny lëpin (Lupinus polyphyllus L.) – to <extra_id_0> rodzëznë bòbòwatëch.	<extra_id_0> je roscёna z <extra_id_1>
Bëła ùwôżanô <extra_id_0> wiôlgą mądrosc, ale téż z òsoblëwi ùrodë.	<extra_id_0> nié le przez <extra_id_1>
Tedë Łoczetk wëstąpił ò spôdk pò <extra_id_0> to samò uczynił téż Henrik Głogòwsczi.	<extra_id_0> Przemislu II, ale <extra_id_1>
W chmùrach tegò tipù <extra_id_0> prądë wznoszącé (i zstãpùjącé).	<extra_id_0> wëstãpùją baro mócny <extra_id_1>
Kùrk – to je <extra_id_0> barni kòl kòmòrë na patronë.	<extra_id_0> dzél w strzélni <extra_id_1>
Niechtërny dzejôrze bëlë <extra_id_0> aresztowanim i zajimniãcym rãkòpisnëch zbiérków.	<extra_id_0> przesladowóny, razã z <extra_id_1>
Zôczątk <extra_id_0> zrëszëniô sã w 50-tëch latach.	<extra_id_0> zmianë na lëchi <extra_id_1>
W <extra_id_0> w kamienie zamiéniło, bëdło i òwce.	<extra_id_0> nym sã wszëstkò <extra_id_1>
Pierszim człowiekiem, ò chtërnëm mòżna pòwiedzec, że ręzowôł na pòkładze fligera, <extra_id_0> (1841–1925),chtërën wzniósł sã maszëną napãdzaną silnikiem parowëm.	<extra_id_0> béł Clément Ader <extra_id_1>
Na swiece <extra_id_0> ôrtów i 6000 òtmianów.	<extra_id_0> znónych je 500 <extra_id_1>
W ni <extra_id_0> jin.	<extra_id_0> òn pisôł m. <extra_id_1>
Czôrné durë mają taczé samé masë jak wiôldżé gwiôzdë, a różnią sã blós <extra_id_0> swiecą.	<extra_id_0> tim, że nie <extra_id_1>
Na latny òlimpiadze w Pekinie ùmësloné je <extra_id_0> zdrëszënów.	<extra_id_0> całowny sparłãczenié òbù <extra_id_1>
Gnieżdżą sã w kòloniach <extra_id_0> rzekach.	<extra_id_0> na wyspach,jezorach i <extra_id_1>
Je to 1874 rok naszi erë (pò narodzenim Christusa), <extra_id_0> tësąclecô, 74. rok XIX stolatégò, 4. rok 8-égò dzesãcolecô XIX stolatégò.	<extra_id_0> 874. rok drëdżégò <extra_id_1>
Marta <extra_id_0> gòspòdënią i białką ò mòcni wiarze.	<extra_id_0> bëła baro dobrą <extra_id_1>
Nôleżnik Eùropejsczi Filmòwi Akademii, Stowôrë Ùsôdców Òbrazu Fabùlarnégò Filmù, <extra_id_0> Stowôrë Pòlsczich Filmòwców.	<extra_id_0> Pòlsczi Filmòwi Akademii, <extra_id_1>
Wisznia (Cerasus vulgaris Mill.) - to je czierz abò <extra_id_0> różowatëch.	<extra_id_0> drzéwiã z rodzëznë <extra_id_1>
Nôwikszim <extra_id_0> trilogiô Dzieciństwo, Młodość.	<extra_id_0> dokôzã je biograficznô <extra_id_1>
Za <extra_id_0> przënômni 10 różnëch ôrtów zapisënkù.	<extra_id_0> bezzmiłkòwé akceptérowóné je <extra_id_1>
Banowi <extra_id_0> je banowi przërëchtënk zrobionô zdłuż szinów do òbrócaniégò np.	<extra_id_0> òbrôcnik - to <extra_id_1>
Òd <extra_id_0> béł probòszczã.	<extra_id_0> 1882 rokù òn <extra_id_1>
Dzób <extra_id_0> czôrné.	<extra_id_0> i nodżi mô <extra_id_1>
Je to przëczëną nierównoscë długòtë <extra_id_0> ë pôłniową Pòlską.	<extra_id_0> dnia midze nordową <extra_id_1>
Gduńskô Kòlegiata p.w. Nôswiãtszégò Serca Jezësowégò we Wrzészczu - je kòscołã - òd pòczątkù katolëcczim - wëbùdowónym w <extra_id_0> neogòticczé mòdło.	<extra_id_0> latach 1909-1911 na <extra_id_1>
Pòd <extra_id_0> zemia, że jaż w piekle bëło czëc.	<extra_id_0> nogama stolemów drżała <extra_id_1>
Esperanto (to je chtos <extra_id_0> było nôprzód pseudonimem Ludwika Zamenhofa.	<extra_id_0> chto mô nôdzejã) <extra_id_1>
Swiniô <extra_id_0> - to je ôrt òwada z rodzëznë Haematopinidae.	<extra_id_0> pùrchwa (Haematopinus suis) <extra_id_1>
Òbëwatelskô Milicjô (ÒM) – to bëła ùnifòrmòwô państwòwô fòrmacjô ò charakterze pòlicyjowym, chërna bëła do utrzëmaniô statkù i <extra_id_0> zleczińcama ë zapewnieniô pùblicznegò bezpiekù.	<extra_id_0> pòrządkù, biôtczi z <extra_id_1>
Stefan Ramułt (1859-1913) pòlsczi ùczałi, <extra_id_0> Liszkach kòl Krosna.	<extra_id_0> jãzëkòznajôrz, ùr. w <extra_id_1>
Je <extra_id_0> kôrbionków.	<extra_id_0> ùsôdzcą czile zbiérków <extra_id_1>
W 1947 rokù w Ethel Barrymore Theatre wëstãpił janko Stanley Kowalski w pòkôzkù <extra_id_0> Streetcar Named Desire.	<extra_id_0> Tennessee Williamsa A <extra_id_1>
Sënô róża (Rosa dumalis L.) – <extra_id_0> z rodzëznë różowatëch (Rosaceae).	<extra_id_0> to je czerz <extra_id_1>
Na <extra_id_0> Reùnionie.	<extra_id_0> Hawajach abò <extra_id_1>
Ale wiémë, że ob <extra_id_0> béł ostrim ustëgownikę chrzescëjanów, o czim sóm wspominô (Ga 1,13; Flp 3,6; 1 Tm 1,13).	<extra_id_0> dłudżi czas on <extra_id_1>
W roku 60, jako rzimsczi krajewión, żądô od wiôlgorządcë Festusa, żebë jego sprawa bëła rozezdrzónô przed césôrzę, na <extra_id_0> godzy (25,1-12).	<extra_id_0> co Festus sę <extra_id_1>
Zniszczonô <extra_id_0> 18/19 gòdnika 1944 rokù.	<extra_id_0> òb noc z <extra_id_1>
Samce są zwëczajno jinszich rozmiarów <extra_id_0> rezonatorë, ùfarwienié gòdowé i jinszi cechë.	<extra_id_0> jakno samice, mają <extra_id_1>
Wôżczi <extra_id_0> wszëtczich òwadów.	<extra_id_0> lôtają nôlepi z <extra_id_1>
Pòwstało òno <extra_id_0> z jinicjatiwë Tom Araya (spiôw/basowô gitara), Jeff Hanneman (gitara), Kerry King (gitara) ë Dave Lombardo (perkùsëjô).	<extra_id_0> w 1981 rokù <extra_id_1>
Je to 880 rok naszi erë (pò narodzenim Christusa), 880. rok <extra_id_0> rok IX stalatégò, 10. rok 8-égò dzesãcolecô IX stalatégò.	<extra_id_0> pierszégò tësąclecégò, 80. <extra_id_1>
Dzysô <extra_id_0> ë jejich òtroce w Miemieckô.	<extra_id_0> żëją òni jakno <extra_id_1>
Pò rôz trzecy <extra_id_0> króla strzélców Bundeslidżi w sezonie 2017/2018, strzélającë 29 gòli.	<extra_id_0> sëgnął pò kòrónę <extra_id_1>
Niżódnô z dotëchczasnych <extra_id_0> sã z òglowym akceptã.	<extra_id_0> teòrëjów nie pòtkała <extra_id_1>
Òd V wiekù òstrów <extra_id_0> swiãtégò Patrika.	<extra_id_0> béł chrystianizowóni przez <extra_id_1>
Pò 197 <extra_id_0> na tôrasa.	<extra_id_0> trapach mòżna wlesc <extra_id_1>
Bëła nôleżniczką Pòlsczi <extra_id_0> Pòlsczich Lëteratów, PEN Clubu i Amerikański Akademji Kùńsztu i Lëteratury.	<extra_id_0> Akademji Umiejętności, Związku <extra_id_1>
Ùsôdzca jãzëka z piersza nazwôł <extra_id_0> internacia.	<extra_id_0> gò prosto lingvo <extra_id_1>
Płotka (Rutilus <extra_id_0> je rëba z rodzëznë karpiowatëch.	<extra_id_0> rutilus) – to <extra_id_1>
Rok pózdni <extra_id_0> tango.	<extra_id_0> wëdôle albùm Nieustanne <extra_id_1>
To òznôczô, że nie je wòlno tëch zwierzãtów <extra_id_0> trzëmac.	<extra_id_0> zabijac, renic ani <extra_id_1>
Pôłniowô Kòreja to kapitalistnô, liberalnô <extra_id_0> na 10 môlu w ekònomòwich rankingach.	<extra_id_0> demokracëja jaka je <extra_id_1>
Je <extra_id_0> naszi erë (pò narodzenim Christusa), 794. rok drëdżégò tësąclecô, 94. rok XVIII stolatégò, 4. rok 10-égò dzesãcolecô XVIII stolatégò.	<extra_id_0> to 1794 rok <extra_id_1>
Òbjimô Meczelbòrską <extra_id_0> tzw.	<extra_id_0> (Mecklenburg), wikszi dzél <extra_id_1>
Je nôstarszim z szterëch dzecy <extra_id_0> i Ernesta Sumnera.	<extra_id_0> małżeństwa Audrey Cowell <extra_id_1>
Dali w <extra_id_0> mógł sztudérowac.	<extra_id_0> wòjnie Òn nié <extra_id_1>
Kawa to <extra_id_0> pôlonych zôrnów kawowca.	<extra_id_0> napitk zrobiony z <extra_id_1>
Òlimpiadë Specjalné – spòrtowô òrganizacjô pòżëtkù pùblicznegò, dzejô na <extra_id_0> niepełnosprawnoscą jintelektualną.	<extra_id_0> rzecz lëdzy z <extra_id_1>
Pierszi rezownik europejsczi w Aùstralëjô to beł Abel <extra_id_0> chtëren w 1646 dawa kontinentowi miono Nieuw Holland - Nowo Niderlandzko, i ostrowe Tasmaniji jigo miono.	<extra_id_0> Tasman z Niderlandzkô, <extra_id_1>
W <extra_id_0> ti wsë bëła pòlskò-ruskô bitwa.	<extra_id_0> 1734 rokù kòl <extra_id_1>
Nowi Jork <extra_id_0> 800 mieszkańców (2005).	<extra_id_0> mô 17 421 <extra_id_1>
Na jednym <extra_id_0> leno jednégò szlachù - abò chłopsczé, abò białgowsczé.	<extra_id_0> drzéwiãcu są kwiatë <extra_id_1>
Do Lëni słëchało téż jezoro Kłączno, w jaczim <extra_id_0> na mirochòwsczi dwór.	<extra_id_0> bëłë łowioné rëbë <extra_id_1>
Z lekcjónarza kòrzëstają ùczãstnicë <extra_id_0> swiãtich z liturgią w jãzëkù kaszëbsczim.	<extra_id_0> dosc pòpùlarnëch Mszi <extra_id_1>
Òne sã <extra_id_0> żëjãcé wieszczórczi.	<extra_id_0> ùznôwóné za nôdłëżi <extra_id_1>
Błotny mléczôk (Sonchus palustris L.) – to <extra_id_0> z rodzëznë astrowatëch (Asteraceae).	<extra_id_0> je ôrt roscënë <extra_id_1>
Nad rozległim <extra_id_0> 2009 rokù je zelonô plaża i rekreacyjnô jinfrastrunturô.	<extra_id_0> Strzepsczim Jezorã òd <extra_id_1>
Saniówka <extra_id_0> biwô snôżô.	<extra_id_0> w tim czasu <extra_id_1>
Òna chòdza do szkòłë w Łebińsczi <extra_id_0> pòłowa pedagògiczny kadrë rozmia gadac pò kaszëbskù.	<extra_id_0> Hëce, w jaczi <extra_id_1>
Midzë <extra_id_0> bëła szczëpnica.	<extra_id_0> rozwerkã a masziną <extra_id_1>
Òb czas <extra_id_0> bëła òkrãtownią miemiecczich pòdwòdnëch òkrãtów (U-bòtów).	<extra_id_0> II Swiatowi Wòjnë <extra_id_1>
Òna wzãła te chłopa i te wòłë i ten pług <extra_id_0> i zaniosła to wszëstkò dodóm i wésëpa przed swòjim òjcem na pòdwòrzé.	<extra_id_0> w swój fartuch <extra_id_1>
Ne zasadë wiążą sã w kòmplementarnë parë A-T <extra_id_0> jakò môłé strzonki parłãczą 2 dłëgë nicë deòksyribòzowe.	<extra_id_0> i G-C, chtërnë <extra_id_1>
Tu <extra_id_0> mieszkało750 lëdzy.	<extra_id_0> w 2008 rokù <extra_id_1>
Westrzód eksponatów są m.jin. bògato strojoné italsczi gùzowé <extra_id_0> pòlskô deptałowô harmóniô czë téż bajanë, znóné z Rusëji.	<extra_id_0> akordeon, niemiecczé bandoneónë, <extra_id_1>
Jak <extra_id_0> dobrze je zańc do lékôrza.	<extra_id_0> ta żnija kąsy <extra_id_1>
Òne mògą wëwòłac sezonową gripã razã z nastãpstwama, <extra_id_0> bëc przëczëną pandemii.	<extra_id_0> ale téż mògą <extra_id_1>
W <extra_id_0> letnié wieczorë òne wiele jachtëją i dżiną przejachóne ma drogach.	<extra_id_0> cepłé zymkòwé i <extra_id_1>
Òne <extra_id_0> i bòdarzów szach.	<extra_id_0> miéwałë trzë rodżi <extra_id_1>
W wiesze rozpierzchłej wietewki bòczne są ùstawione pòd wszelejaczima kątama, co <extra_id_0> wiéchë (rozstrzelona, krzaczasta, zwisła abò sztywna- wzniesona).	<extra_id_0> warunkùje jiny sztółt <extra_id_1>
Wschòdnô platana <extra_id_0> - to je drzéwiã z rodzëznë platanowatëch (Platanaceae).	<extra_id_0> (Platanus orientalis L.) <extra_id_1>
Pòczątczi <extra_id_0> trudny.	<extra_id_0> panowaniô bëłë baro <extra_id_1>
Prôwdzëwô Cerkwiô Jezësa <extra_id_0> pòwstałi w Chinach kòscół zelonoswiątkòwi.	<extra_id_0> (chiń: 真耶穌教會) – <extra_id_1>
Z niegò wòda sã <extra_id_0> òdpłiwô.	<extra_id_0> ropi, ale nie <extra_id_1>
Wòjna zakùńcza sã ùgòdą z wnetka taką samą <extra_id_0> ùsôdzona przóde.	<extra_id_0> greńcą jaka bëła <extra_id_1>
Władysław IV Waza – król Pòlsczi od 1632 <extra_id_0> król szwedzczi, syn Zygmunta III Wazy i Anny Austrёjôcczi córci areёksyżëca Karola Habsburga.	<extra_id_0> do 1648 titëlarny <extra_id_1>
Zwëczajny kawón (Citrullus lanatus) <extra_id_0> ôrt roscënë z rodzëznë baniowatëch (Cucurbitaceae).	<extra_id_0> – to je <extra_id_1>
Nôwiãcy dodôwkòwëch <extra_id_0> jistnieje w wietnamsczim jãzëkù.	<extra_id_0> symbòlów (diakriticznëch znaków) <extra_id_1>
W ramach programù ùdało mù sã <extra_id_0> słowôrzk z kòl 275 wërazama (ò titule Zbiérk wëbrónëch kaszëbsczich wërazów spisónëch pòlską òrtografią, apartnëch òd pòlsczich).	<extra_id_0> napisac skrómny kaszëbskò-niemieckò-pòlsczi <extra_id_1>
Biwô, <extra_id_0> te dwie piesni.	<extra_id_0> że karna milą <extra_id_1>
Tej òstawilё smãtôrzёska z kamòwima krãgama i rёszёlё pòd prowôdzёzną jednégo z panôrzów Filimera, sёna Gadariga do legendowi krôjnё <extra_id_0> z VI w.).	<extra_id_0> Oium (wg Jordanesa,gòcczégòdzejopisôrza <extra_id_1>
Karwôtka <extra_id_0> przedłëżony dwarégòwi żakét.	<extra_id_0> – to je <extra_id_1>
Cało tegò <extra_id_0> i prawie całé we włoskach.	<extra_id_0> òwôda je czôrno-żôłté <extra_id_1>
Przez wiãkszosc żëca kompòzytor pòsługiwôł sã <extra_id_0> Amadé.	<extra_id_0> równak mionama Wolfgang <extra_id_1>
Je to 906 <extra_id_0> (pò narodzenim Christusa), 906. rok pierszégò tësąclecégò, 6. rok X stolatégò, 6. rok 1-égò dzesãcolecô X stolatégò.	<extra_id_0> rok naszi erë <extra_id_1>
Tedë Majkòwsczi przecygnął do Mònachium, gdze <extra_id_0> w spòleczné, sztudérsczé dzejanié.	<extra_id_0> téż włącził sã <extra_id_1>
Jeden dżul je to robòta, jakô je wëkònóny sëłą jednégò niutona na drodze jednégò métra, ale <extra_id_0> w czerënkù przesuwaniégò cała.	<extra_id_0> ta sëła dzejô <extra_id_1>
Zamieszka na szasém Słowacczégò 5/13 m 74, dze dzysôdnia je <extra_id_0> Kòwnacczi - dzél Mùzeùm Dzecny Ksążczi (pòl. Muzeum Książki Dziecięcej).	<extra_id_0> Jizba Pamiãcé Marii <extra_id_1>
Zwëczajny pòdwiôd (Gryllotalpa gryllotalpa) - to je ôrt òwada <extra_id_0> (Gryllotalpidae).	<extra_id_0> z rodzëznë pòdwiôdowatëch <extra_id_1>
Je to 916 rok naszi erë (pò narodzenim Christusa), 916. <extra_id_0> 16. rok X stolatégò, 6. rok 2-égò dzesãcolecô X stolatégò.	<extra_id_0> rok pierszégò tësąclecégò, <extra_id_1>
Nôstarszim skansenem <extra_id_0> Kaszëbsczi Park Etnografny we Wdzydzach Kiszewsczich.	<extra_id_0> w Pòlsce je <extra_id_1>
Pòrénkòwy <extra_id_0> môl wëszawnô-gòrsczi.	<extra_id_0> dzél Syberëji to <extra_id_1>
Je to 962 <extra_id_0> (pò narodzenim Christusa), 962. rok pierszégò tësąclecégò, 62. rok X stolatégò, 2. rok 7-égò dzesãcolecô X stolatégò.	<extra_id_0> rok naszi erë <extra_id_1>
Òstało <extra_id_0> kùńca rokù.	<extra_id_0> 305 dniów do <extra_id_1>
W Krakowie òn <extra_id_0> gazów.	<extra_id_0> zajãł sã skropleniem <extra_id_1>
Lëdze przënoszają do kòscoła palmë, chtërne pò pòswiãcenim bãdą zaktłé za swiãté òbrazë i kòl kropelniców, żebë <extra_id_0> złégò.	<extra_id_0> chrónic chëczë òd <extra_id_1>
Zwëczajnô macerzónka (Thymus pulegioides L.) <extra_id_0> ôrt roscënë z rodzëznë głëszkòwatëch (Lamiaceae).	<extra_id_0> – to je <extra_id_1>
Biég na distanse 42 <extra_id_0> métrów.	<extra_id_0> kilométrów ë 195 <extra_id_1>
W <extra_id_0> sã téż słowò pseudoepigraf.	<extra_id_0> ti mësle dobierô <extra_id_1>
Temù <extra_id_0> pierszé zasadzoné.	<extra_id_0> te mùszą bëc <extra_id_1>
Zôden z nëch gatënków nie mô <extra_id_0> swim gniôzdze wesôdô jedno, abò czile cëzëch jôj kùkówczi.	<extra_id_0> swiądë, że w <extra_id_1>
Gduńsk, Gdiniô, bùrméster <extra_id_0> https://www.	<extra_id_0> nazywô sã Prezydent <extra_id_1>
Narychtowóny elementë najrychli sóm naklejóny na zdobioną pòwierzchniã <extra_id_0> pasyka je w stosunkù do nié prostopadłô.	<extra_id_0> tak, że pòwierzchnia <extra_id_1>
W czasu akcje jedno karno broni, <extra_id_0> wszëtczé 4 brómczi.	<extra_id_0> a drëdżé atakùje <extra_id_1>
Je to 997 rok naszi erë (pò narodzenim Christusa), 997. rok pierszégò tësąclecégò, 97. <extra_id_0> 7. rok 10-égò dzesãcolecô X stolatégò.	<extra_id_0> rok X stolatégò, <extra_id_1>
Manchester United pòwstôł w 1878 <extra_id_0> jinszą pòzwą - Newton Heath LYR.	<extra_id_0> rokù, le pòd <extra_id_1>
Prowizjô – to je fòrma wënadgrodzeniô subiektu <extra_id_0> sczënioną prawną dzejnotã.	<extra_id_0> w òprzenim ò <extra_id_1>
Murakami je téż ùsôdzcą dolaczënków z anielsczegò, taczich runitów jakno m.jin. Francis Scott Fitzgerald, Raymond Carver, <extra_id_0> Capote.	<extra_id_0> John Irving, Truman <extra_id_1>
Pôłniowi ë zôpadny part Kòreji <extra_id_0> rówiznë, a pòrénkòwi ë nordowi są barżi górzistim môlã.	<extra_id_0> to dobrze rozwiti <extra_id_1>
Chrząszcz je <extra_id_0> mszëce.	<extra_id_0> tam, dze są <extra_id_1>
Na wsach pòdwòrzé <extra_id_0> drócanym abò ze sztachétów.	<extra_id_0> je ògrdzoné płotem <extra_id_1>
Terô warëją robòtë <extra_id_0> lëtaracczégò jãzëka.	<extra_id_0> nad ùsôdzenim szląsczégò <extra_id_1>
Licz sã z tim, że jak dzeckò zacznie gadac całima zdaniama (jak òno mô 2-3 lata), <extra_id_0> mòże bëc jiwer.	<extra_id_0> a téż pózni <extra_id_1>
Memka Iwòna <extra_id_0> AZS Warszawa.	<extra_id_0> bëła siatkarką pierwszòligwégò <extra_id_1>
Tu dosc <extra_id_0> sztokù.	<extra_id_0> krótkò je òbczëszczalniô <extra_id_1>
W Frizje są <extra_id_0> szkólni ùczą frizyjsczégò jãzëka.	<extra_id_0> szkòłë w jaczich <extra_id_1>
Wnet włącził sã w kùlturowé ë pòliticzné <extra_id_0> gardu (Winona mia tedë kòl 9 tës.	<extra_id_0> żëcé môłégò wnenczas <extra_id_1>
Szczecëno (we zdrojach: Stetin 1133, Stetyn <extra_id_0> Borstaborg XIII w., Stitinum,, Stetina, Stittin, Stettin, Szczecëno (Słowińcë); pòl.	<extra_id_0> 1188, Stitin 1251, <extra_id_1>
Pȏra abò wicy słowów je <extra_id_0> je rozmiejemë dosłowno.	<extra_id_0> bùten szëkù, żlë <extra_id_1>
Słowò <extra_id_0> bez "kaj".	<extra_id_0> "co" je òddôwóne <extra_id_1>
Stolemnô chòszczka (Equisetum telmateia <extra_id_0> je roscëna z rodzëznë chòszczkòwatëch (Equisetaceae).	<extra_id_0> Ehrh.) – to <extra_id_1>
Za <extra_id_0> założono Szkòłã Rycerską, KEN, rozjimnotë (1772r., 1793r., 1795r.	<extra_id_0> panowaniém jégò czasów <extra_id_1>
We wiele razach je jinszô układã i terminologijã a tam sam téż żlë chòdzy ò òpisywóne sprawë, zdarzenia <extra_id_0> tj.	<extra_id_0> òd pierwszéch trzëch, <extra_id_1>
Wiele nim je wëszëté np.: <extra_id_0> mòrsczi gwiôzdze.	<extra_id_0> w pszczółce i <extra_id_1>
